Drug1,Drug2,Cell_Line,Loewe,Tissue
Vorinostat,Lapatinib,A2058,-0.289852209,skin
Vorinostat,MK-2206,A2058,4.127178611,skin
Vorinostat,Niraparib,A2058,0.00989851,skin
Vorinostat,MK-5108,A2058,-7.717882519,skin
Vorinostat,Deforolimus,A2058,8.716645533,skin
Vorinostat,891494-63-6,A2058,8.855132772,skin
Vorinostat,Eloxatin (TN),A2058,-1.184087663,skin
Vorinostat,391210-10-9,A2058,2.124939462,skin
Vorinostat,7-Ethyl-10-hydroxycamptothecin,A2058,-1.778144305,skin
Vorinostat,Sorafenib,A2058,-3.955238098,skin
Vorinostat,Sunitinib,A2058,1.289294757,skin
Vorinostat,temozolomide,A2058,9.979855523,skin
Vorinostat,topotecan,A2058,2.69464894,skin
5-Fluorouracil,Veliparib,A375,-20.95011656,skin
5-Fluorouracil,MK-1775,A375,-0.840317399,skin
5-Fluorouracil,915019-65-7,A375,0.373291262,skin
5-Fluorouracil,Bortezomib,A375,-12.99342314,skin
5-Fluorouracil,Dasatinib,A375,-1.53364306,skin
5-Fluorouracil,Dinaciclib,A375,-9.210846467,skin
5-Fluorouracil,Erlotinib,A375,1.167690348,skin
5-Fluorouracil,geldanamycin,A375,3.981723797,skin
5-Fluorouracil,L-778123 free base,A375,7.019067994,skin
5-Fluorouracil,Lapatinib,A375,-2.86645154,skin
5-Fluorouracil,MK-2206,A375,-3.906253881,skin
5-Fluorouracil,Niraparib,A375,1.355148687,skin
5-Fluorouracil,MK-5108,A375,1.721361464,skin
5-Fluorouracil,Deforolimus,A375,1.746846352,skin
5-Fluorouracil,891494-63-6,A375,10.15540035,skin
5-Fluorouracil,391210-10-9,A375,-3.862708097,skin
5-Fluorouracil,Sorafenib,A375,-3.332075715,skin
5-Fluorouracil,Sunitinib,A375,1.410511103,skin
5-Fluorouracil,temozolomide,A375,-23.24441596,skin
5-Fluorouracil,Vorinostat,A375,-3.927640009,skin
Veliparib,915019-65-7,A375,-29.69790993,skin
Veliparib,Dinaciclib,A375,-57.05374378,skin
Veliparib,geldanamycin,A375,-31.85667155,skin
Veliparib,891494-63-6,A375,-15.43142389,skin
Veliparib,Eloxatin (TN),A375,-9.117979256,skin
Veliparib,7-Ethyl-10-hydroxycamptothecin,A375,-74.24068719,skin
Veliparib,Sorafenib,A375,-2.366446573,skin
Veliparib,topotecan,A375,-41.82236745,skin
MK-1775,Veliparib,A375,-45.98486266,skin
MK-1775,915019-65-7,A375,16.45265624,skin
MK-1775,Bortezomib,A375,-1.188661069,skin
MK-1775,Dasatinib,A375,19.815025,skin
MK-1775,Dinaciclib,A375,1.767549763,skin
MK-1775,Erlotinib,A375,3.844751167,skin
MK-1775,geldanamycin,A375,7.337641546,skin
MK-1775,Lapatinib,A375,-18.74518479,skin
MK-1775,MK-2206,A375,-25.01762634,skin
MK-1775,Niraparib,A375,12.06227049,skin
MK-1775,MK-5108,A375,-28.27256017,skin
MK-1775,Deforolimus,A375,15.63114073,skin
MK-1775,891494-63-6,A375,25.11251309,skin
MK-1775,Eloxatin (TN),A375,-5.52226032,skin
MK-1775,391210-10-9,A375,4.266045466,skin
MK-1775,7-Ethyl-10-hydroxycamptothecin,A375,0.020138719,skin
MK-1775,Sorafenib,A375,3.37990392,skin
MK-1775,topotecan,A375,2.599148261,skin
915019-65-7,Dinaciclib,A375,4.016660504,skin
915019-65-7,891494-63-6,A375,5.238670179,skin
915019-65-7,Eloxatin (TN),A375,1.165448883,skin
915019-65-7,7-Ethyl-10-hydroxycamptothecin,A375,8.066493044,skin
915019-65-7,Sorafenib,A375,4.791194664,skin
Bortezomib,Veliparib,A375,-56.75364545,skin
Bortezomib,915019-65-7,A375,4.735000067,skin
Bortezomib,Dasatinib,A375,-3.03091049,skin
Bortezomib,Dinaciclib,A375,-2.622676887,skin
Bortezomib,geldanamycin,A375,-1.451990483,skin
Bortezomib,891494-63-6,A375,-18.70526663,skin
Bortezomib,Eloxatin (TN),A375,-30.24537009,skin
Bortezomib,7-Ethyl-10-hydroxycamptothecin,A375,-4.193228085,skin
Bortezomib,Sorafenib,A375,0.136292825,skin
Bortezomib,topotecan,A375,-17.93069067,skin
Carboplatinum,Veliparib,A375,3.507582773,skin
Carboplatinum,MK-1775,A375,-5.419545777,skin
Carboplatinum,915019-65-7,A375,7.967554317,skin
Carboplatinum,Bortezomib,A375,-15.01641916,skin
Carboplatinum,Dasatinib,A375,-4.962474706,skin
Carboplatinum,Dinaciclib,A375,-9.107468671,skin
Carboplatinum,Erlotinib,A375,-4.458864846,skin
Carboplatinum,geldanamycin,A375,0.047974809,skin
Carboplatinum,L-778123 free base,A375,-1.2983841,skin
Carboplatinum,Lapatinib,A375,1.382225136,skin
Carboplatinum,MK-2206,A375,9.580230011,skin
Carboplatinum,Niraparib,A375,-5.160776392,skin
Carboplatinum,MK-5108,A375,6.592800439,skin
Carboplatinum,Deforolimus,A375,7.771140461,skin
Carboplatinum,891494-63-6,A375,7.770742797,skin
Carboplatinum,391210-10-9,A375,-12.09055718,skin
Carboplatinum,Sorafenib,A375,-16.98321485,skin
Carboplatinum,Sunitinib,A375,-10.68043636,skin
Carboplatinum,temozolomide,A375,-8.345654388,skin
Carboplatinum,Vorinostat,A375,-0.766779438,skin
cyclophosphamide,Veliparib,A375,4.262240332,skin
cyclophosphamide,MK-1775,A375,-50.95136301,skin
cyclophosphamide,915019-65-7,A375,-37.38228493,skin
cyclophosphamide,Bortezomib,A375,-52.79116204,skin
cyclophosphamide,Dasatinib,A375,-38.3914721,skin
cyclophosphamide,Dinaciclib,A375,-54.59557687,skin
cyclophosphamide,Erlotinib,A375,-26.04356351,skin
cyclophosphamide,geldanamycin,A375,-40.9761403,skin
cyclophosphamide,L-778123 free base,A375,-6.255711861,skin
cyclophosphamide,Lapatinib,A375,-5.064821869,skin
cyclophosphamide,MK-2206,A375,5.808981224,skin
cyclophosphamide,Niraparib,A375,-19.56608309,skin
cyclophosphamide,MK-5108,A375,3.481409526,skin
cyclophosphamide,Deforolimus,A375,-0.581849568,skin
cyclophosphamide,891494-63-6,A375,-9.668158269,skin
cyclophosphamide,391210-10-9,A375,-28.52745977,skin
cyclophosphamide,Sorafenib,A375,-5.848430948,skin
cyclophosphamide,Sunitinib,A375,-22.66805931,skin
cyclophosphamide,temozolomide,A375,3.891892157,skin
cyclophosphamide,Vorinostat,A375,-34.29649964,skin
Dasatinib,Veliparib,A375,-33.24511804,skin
Dasatinib,915019-65-7,A375,14.35445463,skin
Dasatinib,Dinaciclib,A375,-0.38002163,skin
Dasatinib,geldanamycin,A375,10.3189652,skin
Dasatinib,Deforolimus,A375,15.06744647,skin
Dasatinib,891494-63-6,A375,25.11701782,skin
Dasatinib,Eloxatin (TN),A375,-10.33338497,skin
Dasatinib,7-Ethyl-10-hydroxycamptothecin,A375,8.70604237,skin
Dasatinib,Sorafenib,A375,11.31675018,skin
Dasatinib,topotecan,A375,5.179243971,skin
dexamethasone,Veliparib,A375,5.410245909,skin
dexamethasone,MK-1775,A375,-46.31050364,skin
dexamethasone,915019-65-7,A375,-37.23275368,skin
dexamethasone,Bortezomib,A375,-55.83020892,skin
dexamethasone,Dasatinib,A375,-19.46901898,skin
dexamethasone,Dinaciclib,A375,-56.80647816,skin
dexamethasone,Erlotinib,A375,-26.25878226,skin
dexamethasone,geldanamycin,A375,-34.78123405,skin
dexamethasone,L-778123 free base,A375,-8.335274361,skin
dexamethasone,Lapatinib,A375,-3.63707187,skin
dexamethasone,MK-2206,A375,6.243699974,skin
dexamethasone,Niraparib,A375,-19.34962997,skin
dexamethasone,MK-5108,A375,2.802112651,skin
dexamethasone,Deforolimus,A375,-2.619365193,skin
dexamethasone,891494-63-6,A375,-6.143283269,skin
dexamethasone,391210-10-9,A375,-21.66331915,skin
dexamethasone,Sorafenib,A375,-3.845352823,skin
dexamethasone,Sunitinib,A375,-12.71379368,skin
dexamethasone,temozolomide,A375,-1.388650813,skin
dexamethasone,Vorinostat,A375,-35.39946839,skin
Dinaciclib,891494-63-6,A375,-0.773070804,skin
doxorubicin,Veliparib,A375,-30.91798138,skin
doxorubicin,MK-1775,A375,4.45608332,skin
doxorubicin,915019-65-7,A375,9.654367346,skin
doxorubicin,Bortezomib,A375,-2.147285223,skin
doxorubicin,Dasatinib,A375,-11.71971688,skin
doxorubicin,Dinaciclib,A375,-1.362053163,skin
doxorubicin,Erlotinib,A375,-11.82069499,skin
doxorubicin,geldanamycin,A375,-3.787444777,skin
doxorubicin,L-778123 free base,A375,-13.75388891,skin
doxorubicin,Lapatinib,A375,-36.89291121,skin
doxorubicin,MK-2206,A375,-21.40568223,skin
doxorubicin,Niraparib,A375,-3.916394415,skin
doxorubicin,MK-5108,A375,-31.87822626,skin
doxorubicin,Deforolimus,A375,4.821446567,skin
doxorubicin,891494-63-6,A375,-5.834709594,skin
doxorubicin,391210-10-9,A375,1.370644891,skin
doxorubicin,Sorafenib,A375,-32.31692668,skin
doxorubicin,Sunitinib,A375,-28.66451837,skin
doxorubicin,temozolomide,A375,-22.74856997,skin
doxorubicin,Vorinostat,A375,1.584585845,skin
Erlotinib,Veliparib,A375,-26.59336715,skin
Erlotinib,915019-65-7,A375,7.331655124,skin
Erlotinib,Bortezomib,A375,-3.330289164,skin
Erlotinib,Dasatinib,A375,0.539439033,skin
Erlotinib,geldanamycin,A375,9.328533022,skin
Erlotinib,Deforolimus,A375,16.11171375,skin
Erlotinib,Eloxatin (TN),A375,-7.620426665,skin
Erlotinib,391210-10-9,A375,2.717911681,skin
Erlotinib,7-Ethyl-10-hydroxycamptothecin,A375,9.902251576,skin
Erlotinib,Sorafenib,A375,3.792111623,skin
Erlotinib,topotecan,A375,12.78022023,skin
etoposide,Veliparib,A375,-32.65953819,skin
etoposide,MK-1775,A375,7.810534856,skin
etoposide,915019-65-7,A375,8.306352442,skin
etoposide,Bortezomib,A375,-1.892581919,skin
etoposide,Dasatinib,A375,7.383376187,skin
etoposide,Dinaciclib,A375,-40.20559704,skin
etoposide,Erlotinib,A375,6.562443884,skin
etoposide,geldanamycin,A375,1.455255182,skin
etoposide,Lapatinib,A375,-18.07071551,skin
etoposide,MK-2206,A375,-7.783671967,skin
etoposide,Niraparib,A375,3.184615905,skin
etoposide,MK-5108,A375,-9.346447291,skin
etoposide,Deforolimus,A375,9.744364076,skin
etoposide,891494-63-6,A375,-28.47407434,skin
etoposide,391210-10-9,A375,2.865074271,skin
etoposide,Sorafenib,A375,-0.282511868,skin
etoposide,Sunitinib,A375,0.918203639,skin
etoposide,temozolomide,A375,-39.60874684,skin
etoposide,Vorinostat,A375,-31.50754126,skin
geldanamycin,915019-65-7,A375,6.927107223,skin
geldanamycin,Dinaciclib,A375,7.559752608,skin
geldanamycin,891494-63-6,A375,-1.487462622,skin
geldanamycin,Eloxatin (TN),A375,-0.320470169,skin
geldanamycin,7-Ethyl-10-hydroxycamptothecin,A375,7.384166634,skin
geldanamycin,Sorafenib,A375,4.12390895,skin
geldanamycin,topotecan,A375,-9.255760755,skin
gemcitabine,Veliparib,A375,-9.54470776,skin
gemcitabine,MK-1775,A375,1.710237321,skin
gemcitabine,915019-65-7,A375,1.526152092,skin
gemcitabine,Bortezomib,A375,-0.967827212,skin
gemcitabine,Dasatinib,A375,0.889071223,skin
gemcitabine,Dinaciclib,A375,-0.333806804,skin
gemcitabine,Erlotinib,A375,-5.454352173,skin
gemcitabine,geldanamycin,A375,-4.017297604,skin
gemcitabine,Lapatinib,A375,-14.13391089,skin
gemcitabine,MK-2206,A375,-0.49777026,skin
gemcitabine,Niraparib,A375,-6.20845776,skin
gemcitabine,MK-5108,A375,-2.98977026,skin
gemcitabine,Deforolimus,A375,0.340682975,skin
gemcitabine,891494-63-6,A375,0.213079406,skin
gemcitabine,391210-10-9,A375,-2.657287839,skin
gemcitabine,Sorafenib,A375,-3.080264836,skin
gemcitabine,Sunitinib,A375,-0.846622308,skin
gemcitabine,temozolomide,A375,-8.72336401,skin
L-778123 free base,Veliparib,A375,-4.954981104,skin
L-778123 free base,MK-1775,A375,6.287468918,skin
L-778123 free base,915019-65-7,A375,14.67436957,skin
L-778123 free base,Bortezomib,A375,-3.668623543,skin
L-778123 free base,Dasatinib,A375,17.46909621,skin
L-778123 free base,Dinaciclib,A375,-1.30789564,skin
L-778123 free base,Erlotinib,A375,12.66863934,skin
L-778123 free base,etoposide,A375,0.330450913,skin
L-778123 free base,geldanamycin,A375,13.81353066,skin
L-778123 free base,gemcitabine,A375,-1.730136224,skin
L-778123 free base,Lapatinib,A375,2.858121077,skin
L-778123 free base,MK-2206,A375,9.092774082,skin
L-778123 free base,Niraparib,A375,3.023688751,skin
L-778123 free base,MK-5108,A375,13.40888789,skin
L-778123 free base,891494-63-6,A375,7.345350755,skin
L-778123 free base,Eloxatin (TN),A375,2.517917825,skin
L-778123 free base,391210-10-9,A375,4.272821345,skin
L-778123 free base,7-Ethyl-10-hydroxycamptothecin,A375,8.579754153,skin
L-778123 free base,Sorafenib,A375,10.00383018,skin
L-778123 free base,Sunitinib,A375,15.48116851,skin
L-778123 free base,temozolomide,A375,1.858841545,skin
L-778123 free base,topotecan,A375,-20.84099201,skin
L-778123 free base,vinorelbine,A375,1.437191686,skin
L-778123 free base,Vorinostat,A375,-2.590115113,skin
Lapatinib,Veliparib,A375,-4.528789274,skin
Lapatinib,915019-65-7,A375,-18.79754784,skin
Lapatinib,Bortezomib,A375,-42.95161222,skin
Lapatinib,Dasatinib,A375,-15.99158254,skin
Lapatinib,Dinaciclib,A375,-39.94528502,skin
Lapatinib,Erlotinib,A375,-9.231606712,skin
Lapatinib,geldanamycin,A375,-6.135426655,skin
Lapatinib,MK-2206,A375,10.06112262,skin
Lapatinib,Niraparib,A375,-3.970083403,skin
Lapatinib,MK-5108,A375,3.880359162,skin
Lapatinib,Deforolimus,A375,4.924300214,skin
Lapatinib,891494-63-6,A375,2.790528059,skin
Lapatinib,Eloxatin (TN),A375,-7.194761374,skin
Lapatinib,391210-10-9,A375,-17.84410976,skin
Lapatinib,7-Ethyl-10-hydroxycamptothecin,A375,-59.60205339,skin
Lapatinib,Sorafenib,A375,5.029017096,skin
Lapatinib,topotecan,A375,-23.10795942,skin
metformin,Veliparib,A375,-6.867148468,skin
metformin,MK-1775,A375,-32.00067046,skin
metformin,915019-65-7,A375,-35.94312573,skin
metformin,Bortezomib,A375,-8.675001915,skin
metformin,Dasatinib,A375,-57.14482002,skin
metformin,Dinaciclib,A375,-10.64536115,skin
metformin,Erlotinib,A375,-82.48870137,skin
metformin,geldanamycin,A375,-49.06230632,skin
metformin,L-778123 free base,A375,-14.77599316,skin
metformin,Lapatinib,A375,-1.671975138,skin
metformin,MK-2206,A375,2.035630777,skin
metformin,Niraparib,A375,-38.84297405,skin
metformin,MK-5108,A375,3.037385451,skin
metformin,Deforolimus,A375,0.054726897,skin
metformin,891494-63-6,A375,-30.31715873,skin
metformin,391210-10-9,A375,-26.51255613,skin
metformin,Sorafenib,A375,-46.23724473,skin
metformin,Sunitinib,A375,-55.54568697,skin
metformin,temozolomide,A375,-3.180449983,skin
metformin,Vorinostat,A375,-77.36239032,skin
methotrexate,Veliparib,A375,-40.73283561,skin
methotrexate,915019-65-7,A375,-5.786747807,skin
methotrexate,Bortezomib,A375,-1.749435755,skin
methotrexate,Dasatinib,A375,-3.852730061,skin
methotrexate,Dinaciclib,A375,2.311688381,skin
methotrexate,Erlotinib,A375,7.072035001,skin
methotrexate,geldanamycin,A375,0.070061965,skin
methotrexate,L-778123 free base,A375,-2.80750207,skin
methotrexate,Lapatinib,A375,-14.57738484,skin
methotrexate,Niraparib,A375,-2.708611527,skin
methotrexate,891494-63-6,A375,7.550880146,skin
methotrexate,391210-10-9,A375,-2.450092675,skin
methotrexate,Sorafenib,A375,-0.864923548,skin
methotrexate,Sunitinib,A375,-7.416925016,skin
methotrexate,temozolomide,A375,-19.01369923,skin
mitomycin C,Veliparib,A375,-36.18826559,skin
mitomycin C,MK-1775,A375,11.03991182,skin
mitomycin C,915019-65-7,A375,18.12224839,skin
mitomycin C,Bortezomib,A375,1.28852284,skin
mitomycin C,Dasatinib,A375,18.97951455,skin
mitomycin C,Dinaciclib,A375,3.258326725,skin
mitomycin C,Erlotinib,A375,-7.283534453,skin
mitomycin C,geldanamycin,A375,3.368565125,skin
mitomycin C,L-778123 free base,A375,-4.853405268,skin
mitomycin C,Lapatinib,A375,-9.190747838,skin
mitomycin C,MK-2206,A375,-17.96350632,skin
mitomycin C,Niraparib,A375,8.801046223,skin
mitomycin C,MK-5108,A375,-22.98097201,skin
mitomycin C,Deforolimus,A375,16.28465646,skin
mitomycin C,891494-63-6,A375,8.94265437,skin
mitomycin C,391210-10-9,A375,2.279958103,skin
mitomycin C,Sorafenib,A375,-8.640270529,skin
mitomycin C,Sunitinib,A375,9.143624147,skin
mitomycin C,temozolomide,A375,-6.508874865,skin
mitomycin C,Vorinostat,A375,8.26794083,skin
MK-2206,Veliparib,A375,7.208317387,skin
MK-2206,915019-65-7,A375,-20.42290111,skin
MK-2206,Bortezomib,A375,-42.19452421,skin
MK-2206,Dasatinib,A375,2.899639887,skin
MK-2206,Dinaciclib,A375,-55.7308565,skin
MK-2206,Erlotinib,A375,-2.85920385,skin
MK-2206,geldanamycin,A375,-16.89615247,skin
MK-2206,Deforolimus,A375,10.5679782,skin
MK-2206,891494-63-6,A375,0.990752555,skin
MK-2206,Eloxatin (TN),A375,-7.426753528,skin
MK-2206,391210-10-9,A375,-22.71074536,skin
MK-2206,7-Ethyl-10-hydroxycamptothecin,A375,-72.04114032,skin
MK-2206,Sorafenib,A375,7.461408056,skin
MK-2206,topotecan,A375,-16.54923601,skin
Niraparib,Veliparib,A375,-29.65386322,skin
Niraparib,915019-65-7,A375,13.04540162,skin
Niraparib,Bortezomib,A375,-12.09840323,skin
Niraparib,Dasatinib,A375,9.806418883,skin
Niraparib,Dinaciclib,A375,0.432397224,skin
Niraparib,Erlotinib,A375,4.74531199,skin
Niraparib,geldanamycin,A375,-7.46239332,skin
Niraparib,MK-2206,A375,1.340004775,skin
Niraparib,Deforolimus,A375,15.32989779,skin
Niraparib,891494-63-6,A375,12.71343507,skin
Niraparib,Eloxatin (TN),A375,-1.525518964,skin
Niraparib,391210-10-9,A375,-1.256539861,skin
Niraparib,7-Ethyl-10-hydroxycamptothecin,A375,11.78339407,skin
Niraparib,Sorafenib,A375,4.555352571,skin
Niraparib,topotecan,A375,9.223063813,skin
MK-5108,Veliparib,A375,6.519880109,skin
MK-5108,915019-65-7,A375,-14.6641136,skin
MK-5108,Bortezomib,A375,-34.1094224,skin
MK-5108,Dasatinib,A375,-2.262037462,skin
MK-5108,Dinaciclib,A375,-21.66286894,skin
MK-5108,geldanamycin,A375,-16.53215232,skin
MK-5108,MK-2206,A375,2.33671842,skin
MK-5108,Niraparib,A375,4.567878081,skin
MK-5108,Deforolimus,A375,7.844479138,skin
MK-5108,891494-63-6,A375,-1.188509475,skin
MK-5108,Eloxatin (TN),A375,-8.292749441,skin
MK-5108,391210-10-9,A375,-27.27074328,skin
MK-5108,7-Ethyl-10-hydroxycamptothecin,A375,-40.87847599,skin
MK-5108,Sorafenib,A375,8.834149194,skin
MK-5108,topotecan,A375,-6.687455064,skin
Deforolimus,Dinaciclib,A375,-2.859416298,skin
Deforolimus,891494-63-6,A375,20.91592588,skin
Deforolimus,Eloxatin (TN),A375,-6.757891045,skin
Deforolimus,7-Ethyl-10-hydroxycamptothecin,A375,-16.07109211,skin
Deforolimus,Sorafenib,A375,6.074709884,skin
Deforolimus,topotecan,A375,11.6749836,skin
Eloxatin (TN),Dinaciclib,A375,-16.77014202,skin
Eloxatin (TN),891494-63-6,A375,8.909066583,skin
Eloxatin (TN),Sorafenib,A375,-10.22725961,skin
paclitaxel,Veliparib,A375,-53.23119915,skin
paclitaxel,MK-1775,A375,2.170324611,skin
paclitaxel,915019-65-7,A375,2.973333336,skin
paclitaxel,Bortezomib,A375,-4.587279341,skin
paclitaxel,Dasatinib,A375,6.364261125,skin
paclitaxel,Dinaciclib,A375,4.498034939,skin
paclitaxel,Erlotinib,A375,11.877857,skin
paclitaxel,geldanamycin,A375,-1.321319433,skin
paclitaxel,L-778123 free base,A375,-0.04390325,skin
paclitaxel,Lapatinib,A375,-11.9965989,skin
paclitaxel,MK-2206,A375,-37.75152632,skin
paclitaxel,Niraparib,A375,-0.739510025,skin
paclitaxel,MK-5108,A375,-25.54981635,skin
paclitaxel,Deforolimus,A375,-6.156127305,skin
paclitaxel,891494-63-6,A375,5.535499996,skin
paclitaxel,391210-10-9,A375,-0.678216389,skin
paclitaxel,Sorafenib,A375,6.078430405,skin
paclitaxel,Sunitinib,A375,8.149714042,skin
paclitaxel,temozolomide,A375,-14.61351568,skin
paclitaxel,Vorinostat,A375,-1.9802661,skin
391210-10-9,Veliparib,A375,-24.54319127,skin
391210-10-9,915019-65-7,A375,4.253916387,skin
391210-10-9,Bortezomib,A375,-5.798115234,skin
391210-10-9,Dasatinib,A375,10.47168496,skin
391210-10-9,Dinaciclib,A375,-0.657373987,skin
391210-10-9,geldanamycin,A375,0.979112841,skin
391210-10-9,Deforolimus,A375,-2.173884967,skin
391210-10-9,891494-63-6,A375,-9.121739217,skin
391210-10-9,Eloxatin (TN),A375,-7.256875362,skin
391210-10-9,7-Ethyl-10-hydroxycamptothecin,A375,-1.780236769,skin
391210-10-9,Sorafenib,A375,7.708509937,skin
391210-10-9,topotecan,A375,-8.500887595,skin
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,A375,-3.825700095,skin
7-Ethyl-10-hydroxycamptothecin,891494-63-6,A375,5.781059125,skin
7-Ethyl-10-hydroxycamptothecin,Sorafenib,A375,9.543486202,skin
Sorafenib,Dinaciclib,A375,2.351462142,skin
Sorafenib,891494-63-6,A375,9.947685488,skin
Sunitinib,Veliparib,A375,-18.74250861,skin
Sunitinib,MK-1775,A375,4.874019803,skin
Sunitinib,915019-65-7,A375,8.763130468,skin
Sunitinib,Bortezomib,A375,-0.989587332,skin
Sunitinib,Dasatinib,A375,15.49857278,skin
Sunitinib,Dinaciclib,A375,2.447777929,skin
Sunitinib,Erlotinib,A375,6.615481083,skin
Sunitinib,geldanamycin,A375,11.6444959,skin
Sunitinib,Lapatinib,A375,-3.057699222,skin
Sunitinib,MK-2206,A375,-4.937370609,skin
Sunitinib,Niraparib,A375,5.147042858,skin
Sunitinib,MK-5108,A375,0.277438639,skin
Sunitinib,Deforolimus,A375,17.11364968,skin
Sunitinib,891494-63-6,A375,18.23389295,skin
Sunitinib,Eloxatin (TN),A375,-6.729051249,skin
Sunitinib,391210-10-9,A375,10.99369264,skin
Sunitinib,7-Ethyl-10-hydroxycamptothecin,A375,5.631810693,skin
Sunitinib,Sorafenib,A375,4.316615136,skin
Sunitinib,temozolomide,A375,-21.11555196,skin
Sunitinib,topotecan,A375,-0.024916207,skin
temozolomide,Veliparib,A375,13.23192929,skin
temozolomide,MK-1775,A375,-9.447405864,skin
temozolomide,915019-65-7,A375,1.098948063,skin
temozolomide,Bortezomib,A375,-24.35096275,skin
temozolomide,Dasatinib,A375,-13.99646779,skin
temozolomide,Dinaciclib,A375,-35.27575313,skin
temozolomide,geldanamycin,A375,-7.528875171,skin
temozolomide,Lapatinib,A375,5.877489966,skin
temozolomide,MK-2206,A375,4.352001553,skin
temozolomide,Niraparib,A375,14.84681154,skin
temozolomide,MK-5108,A375,-5.839856059,skin
temozolomide,891494-63-6,A375,7.508585586,skin
temozolomide,Eloxatin (TN),A375,-7.199076249,skin
temozolomide,391210-10-9,A375,-11.43269795,skin
