Drug1,Drug2,Cell_Line,Synergy,Tissue
Linsitinib,Taselisib,HCT.116,0,digestive_system
Linsitinib,Vinorelbine,C2BBe1,0,digestive_system
Linsitinib,Taselisib,HCT.15,0,digestive_system
Linsitinib,Vinorelbine,CCK.81,0,digestive_system
Linsitinib,Vinorelbine,CL.11,0,digestive_system
Linsitinib,Vinorelbine,COLO.205,0,digestive_system
Linsitinib,Taselisib,HT.115,1,digestive_system
Linsitinib,Vinorelbine,COLO.678,0,digestive_system
Linsitinib,Taselisib,HT.29,0,digestive_system
Linsitinib,Vinorelbine,GP5d,1,digestive_system
Linsitinib,Vinorelbine,HCC2998,1,digestive_system
Linsitinib,Vinorelbine,HCT.116,0,digestive_system
Linsitinib,Taselisib,HT55,0,digestive_system
Linsitinib,Vinorelbine,HCT.15,0,digestive_system
Linsitinib,Vinorelbine,HT.115,1,digestive_system
Linsitinib,Vinorelbine,HT.29,0,digestive_system
Linsitinib,Taselisib,KM12,1,digestive_system
Linsitinib,Vinorelbine,HT55,0,digestive_system
Linsitinib,Vinorelbine,KM12,0,digestive_system
Linsitinib,Taselisib,LoVo,0,digestive_system
Linsitinib,Vinorelbine,LoVo,0,digestive_system
Linsitinib,Vinorelbine,LS.1034,0,digestive_system
Linsitinib,Taselisib,LS.1034,0,digestive_system
Linsitinib,Vinorelbine,LS.123,0,digestive_system
Linsitinib,Vinorelbine,LS.180,0,digestive_system
Linsitinib,Vinorelbine,LS.411N,1,digestive_system
Linsitinib,Vinorelbine,LS.513,0,digestive_system
Linsitinib,Vinorelbine,MDST8,0,digestive_system
Linsitinib,Taselisib,LS.123,0,digestive_system
Linsitinib,Vinorelbine,NCI.H716,0,digestive_system
Linsitinib,Taselisib,LS.180,1,digestive_system
Linsitinib,Vinorelbine,NCI.H747,0,digestive_system
Linsitinib,Vinorelbine,RCM.1,0,digestive_system
Linsitinib,Vinorelbine,RKO,0,digestive_system
Linsitinib,Taselisib,LS.411N,1,digestive_system
Linsitinib,Taselisib,LS.513,0,digestive_system
Linsitinib,Vinorelbine,SNU.81,0,digestive_system
Linsitinib,Vinorelbine,SNU.C1,0,digestive_system
Linsitinib,Taselisib,MDST8,0,digestive_system
Linsitinib,Vinorelbine,SNU.C5,1,digestive_system
Linsitinib,Taselisib,NCI.H716,0,digestive_system
Linsitinib,Vinorelbine,SW1463,0,digestive_system
Linsitinib,Vinorelbine,SW48,0,digestive_system
Linsitinib,Vinorelbine,SW620,0,digestive_system
Linsitinib,Vinorelbine,SW837,0,digestive_system
Linsitinib,Taselisib,NCI.H747,0,digestive_system
Linsitinib,Vinorelbine,SW948,1,digestive_system
Linsitinib,Vinorelbine,T84,0,digestive_system
Linsitinib,Taselisib,RCM.1,0,digestive_system
Linsitinib,BMS-754807,C2BBe1,0,digestive_system
Linsitinib,Taselisib,RKO,0,digestive_system
Linsitinib,BMS-754807,CCK.81,0,digestive_system
Linsitinib,BMS-754807,CL.11,0,digestive_system
Linsitinib,BMS-754807,COLO.205,0,digestive_system
Linsitinib,BMS-754807,COLO.678,0,digestive_system
Linsitinib,BMS-754807,GP5d,0,digestive_system
Linsitinib,BMS-754807,HCC2998,0,digestive_system
Linsitinib,BMS-754807,HCT.116,0,digestive_system
Linsitinib,BMS-754807,HCT.15,0,digestive_system
Linsitinib,BMS-754807,HT.115,0,digestive_system
Linsitinib,BMS-754807,HT.29,0,digestive_system
Linsitinib,Taselisib,SNU.81,0,digestive_system
Linsitinib,BMS-754807,HT55,0,digestive_system
Linsitinib,BMS-754807,KM12,0,digestive_system
Linsitinib,BMS-754807,LoVo,0,digestive_system
Linsitinib,Taselisib,SNU.C1,0,digestive_system
Linsitinib,BMS-754807,LS.1034,0,digestive_system
Linsitinib,BMS-754807,LS.123,0,digestive_system
Linsitinib,BMS-754807,LS.180,0,digestive_system
Linsitinib,BMS-754807,LS.411N,0,digestive_system
Linsitinib,BMS-754807,LS.513,0,digestive_system
Linsitinib,Taselisib,SNU.C5,0,digestive_system
Linsitinib,BMS-754807,MDST8,0,digestive_system
Linsitinib,BMS-754807,NCI.H716,0,digestive_system
Linsitinib,BMS-754807,NCI.H747,0,digestive_system
Linsitinib,BMS-754807,RCM.1,0,digestive_system
Linsitinib,BMS-754807,RKO,0,digestive_system
Linsitinib,Taselisib,SW1463,0,digestive_system
Linsitinib,BMS-754807,SNU.81,0,digestive_system
Linsitinib,Taselisib,SW48,0,digestive_system
Linsitinib,BMS-754807,SNU.C1,0,digestive_system
Linsitinib,Taselisib,SW620,0,digestive_system
Linsitinib,BMS-754807,SNU.C5,0,digestive_system
Linsitinib,BMS-754807,SW1463,0,digestive_system
Linsitinib,Taselisib,SW837,0,digestive_system
Linsitinib,BMS-754807,SW48,0,digestive_system
Linsitinib,BMS-754807,SW620,0,digestive_system
Linsitinib,BMS-754807,SW837,0,digestive_system
Linsitinib,BMS-754807,SW948,0,digestive_system
Linsitinib,Taselisib,SW948,1,digestive_system
Linsitinib,BMS-754807,T84,0,digestive_system
Linsitinib,Taselisib,T84,0,digestive_system
Linsitinib,SCH772984,C2BBe1,0,digestive_system
Sapitinib,Taselisib,HCT.15,1,digestive_system
Sapitinib,Taselisib,HT.115,1,digestive_system
Sapitinib,Taselisib,HT.29,0,digestive_system
Sapitinib,Taselisib,HT55,0,digestive_system
Sapitinib,Taselisib,KM12,0,digestive_system
Sapitinib,Taselisib,LoVo,0,digestive_system
Sapitinib,Taselisib,LS.1034,0,digestive_system
Sapitinib,Taselisib,LS.123,0,digestive_system
Sapitinib,Taselisib,LS.180,0,digestive_system
Sapitinib,Taselisib,LS.411N,0,digestive_system
Sapitinib,Taselisib,LS.513,0,digestive_system
Sapitinib,Taselisib,MDST8,0,digestive_system
Sapitinib,Taselisib,NCI.H716,0,digestive_system
Sapitinib,Taselisib,NCI.H747,0,digestive_system
Sapitinib,Taselisib,RCM.1,0,digestive_system
Sapitinib,Taselisib,RKO,0,digestive_system
Sapitinib,Taselisib,SNU.81,0,digestive_system
Sapitinib,Taselisib,SNU.C1,0,digestive_system
Sapitinib,Taselisib,SNU.C5,0,digestive_system
Sapitinib,Taselisib,SW1463,1,digestive_system
Sapitinib,Taselisib,SW48,0,digestive_system
Sapitinib,Taselisib,SW620,0,digestive_system
Sapitinib,Taselisib,SW837,0,digestive_system
Sapitinib,Taselisib,SW948,0,digestive_system
Sapitinib,Taselisib,T84,0,digestive_system
Sapitinib,SCH772984,C2BBe1,0,digestive_system
Sapitinib,SCH772984,CCK.81,0,digestive_system
Sapitinib,SCH772984,CL.11,0,digestive_system
Sapitinib,SCH772984,COLO.205,0,digestive_system
Sapitinib,SCH772984,COLO.678,0,digestive_system
Sapitinib,SCH772984,GP5d,0,digestive_system
Sapitinib,SCH772984,HCC2998,1,digestive_system
Sapitinib,SCH772984,HCT.116,1,digestive_system
Sapitinib,SCH772984,HCT.15,1,digestive_system
Sapitinib,SCH772984,HT.115,1,digestive_system
Sapitinib,SCH772984,HT.29,1,digestive_system
Sapitinib,SCH772984,HT55,0,digestive_system
Sapitinib,SCH772984,KM12,0,digestive_system
Sapitinib,SCH772984,LoVo,0,digestive_system
Sapitinib,SCH772984,LS.1034,0,digestive_system
Sapitinib,SCH772984,LS.123,0,digestive_system
Sapitinib,SCH772984,LS.180,0,digestive_system
Sapitinib,SCH772984,LS.411N,1,digestive_system
Sapitinib,SCH772984,LS.513,0,digestive_system
Sapitinib,SCH772984,MDST8,0,digestive_system
Sapitinib,SCH772984,NCI.H716,0,digestive_system
Sapitinib,SCH772984,NCI.H747,0,digestive_system
Sapitinib,SCH772984,RCM.1,0,digestive_system
Sapitinib,SCH772984,RKO,1,digestive_system
Sapitinib,SCH772984,SNU.81,0,digestive_system
Sapitinib,SCH772984,SNU.C1,0,digestive_system
Sapitinib,SCH772984,SNU.C5,0,digestive_system
Sapitinib,SCH772984,SW1463,1,digestive_system
Sapitinib,SCH772984,SW48,1,digestive_system
Sapitinib,SCH772984,SW620,0,digestive_system
Sapitinib,SCH772984,SW837,1,digestive_system
Sapitinib,SCH772984,SW948,0,digestive_system
Sapitinib,SCH772984,T84,1,digestive_system
Sapitinib,LGK974,C2BBe1,0,digestive_system
Sapitinib,LGK974,CCK.81,0,digestive_system
Sapitinib,LGK974,CL.11,0,digestive_system
Sapitinib,LGK974,COLO.205,0,digestive_system
Sapitinib,LGK974,COLO.678,0,digestive_system
Sapitinib,LGK974,GP5d,0,digestive_system
Sapitinib,LGK974,HCC2998,0,digestive_system
Sapitinib,LGK974,HCT.116,0,digestive_system
Sapitinib,LGK974,HCT.15,0,digestive_system
Sapitinib,LGK974,HT.115,1,digestive_system
Sapitinib,LGK974,HT.29,0,digestive_system
Sapitinib,LGK974,HT55,0,digestive_system
Sapitinib,LGK974,KM12,0,digestive_system
Sapitinib,LGK974,LoVo,0,digestive_system
Sapitinib,LGK974,LS.1034,0,digestive_system
Sapitinib,LGK974,LS.123,0,digestive_system
Sapitinib,LGK974,LS.180,0,digestive_system
Sapitinib,LGK974,LS.411N,0,digestive_system
Sapitinib,LGK974,LS.513,0,digestive_system
Sapitinib,LGK974,MDST8,0,digestive_system
Sapitinib,LGK974,NCI.H716,0,digestive_system
Sapitinib,LGK974,NCI.H747,0,digestive_system
Sapitinib,LGK974,RCM.1,0,digestive_system
Sapitinib,LGK974,RKO,0,digestive_system
Sapitinib,LGK974,SNU.81,0,digestive_system
Sapitinib,LGK974,SNU.C1,0,digestive_system
Sapitinib,LGK974,SNU.C5,0,digestive_system
Sapitinib,LGK974,SW1463,0,digestive_system
Sapitinib,LGK974,SW48,0,digestive_system
Sapitinib,LGK974,SW620,0,digestive_system
Sapitinib,LGK974,SW837,0,digestive_system
Sapitinib,LGK974,SW948,0,digestive_system
Sapitinib,LGK974,T84,0,digestive_system
Sapitinib,AZD4547,C2BBe1,0,digestive_system
Sapitinib,AZD4547,CCK.81,1,digestive_system
Sapitinib,AZD4547,CL.11,0,digestive_system
Sapitinib,AZD4547,COLO.205,0,digestive_system
Sapitinib,AZD4547,COLO.678,0,digestive_system
Sapitinib,AZD4547,GP5d,1,digestive_system
Sapitinib,AZD4547,HCC2998,1,digestive_system
Sapitinib,AZD4547,HCT.116,0,digestive_system
Sapitinib,AZD4547,HCT.15,1,digestive_system
Sapitinib,AZD4547,HT.115,1,digestive_system
Sapitinib,AZD4547,HT.29,1,digestive_system
Sapitinib,AZD4547,HT55,1,digestive_system
Sapitinib,AZD4547,KM12,1,digestive_system
Sapitinib,Taselisib,C2BBe1,1,digestive_system
Sapitinib,AZD4547,LoVo,0,digestive_system
Sapitinib,AZD4547,LS.1034,0,digestive_system
Sapitinib,AZD4547,LS.123,1,digestive_system
Sapitinib,AZD4547,LS.180,0,digestive_system
Sapitinib,AZD4547,LS.411N,0,digestive_system
Sapitinib,AZD4547,LS.513,0,digestive_system
Sapitinib,Taselisib,CCK.81,1,digestive_system
Sapitinib,AZD4547,MDST8,0,digestive_system
Sapitinib,Taselisib,CL.11,0,digestive_system
Sapitinib,AZD4547,NCI.H716,0,digestive_system
Sapitinib,AZD4547,NCI.H747,1,digestive_system
Sapitinib,Taselisib,COLO.205,0,digestive_system
Sapitinib,AZD4547,RCM.1,0,digestive_system
Sapitinib,AZD4547,RKO,0,digestive_system
Sapitinib,Taselisib,COLO.678,0,digestive_system
Sapitinib,AZD4547,SNU.81,0,digestive_system
Sapitinib,AZD4547,SNU.C1,0,digestive_system
Sapitinib,AZD4547,SNU.C5,0,digestive_system
Sapitinib,AZD4547,SW1463,1,digestive_system
Sapitinib,AZD4547,SW48,0,digestive_system
Sapitinib,Taselisib,GP5d,0,digestive_system
Sapitinib,AZD4547,SW620,0,digestive_system
Sapitinib,AZD4547,SW837,1,digestive_system
Sapitinib,AZD4547,SW948,0,digestive_system
Sapitinib,Taselisib,HCC2998,0,digestive_system
Sapitinib,AZD4547,T84,0,digestive_system
Sapitinib,Vinorelbine,C2BBe1,0,digestive_system
Sapitinib,Taselisib,HCT.116,0,digestive_system
Sapitinib,Vinorelbine,CCK.81,1,digestive_system
Sapitinib,Vinorelbine,CL.11,0,digestive_system
Sapitinib,Vinorelbine,COLO.205,0,digestive_system
Sapitinib,Vinorelbine,COLO.678,1,digestive_system
Sapitinib,Vinorelbine,GP5d,1,digestive_system
Sapitinib,Vinorelbine,HCC2998,1,digestive_system
Sapitinib,Vinorelbine,HCT.116,1,digestive_system
Sapitinib,Vinorelbine,HCT.15,1,digestive_system
Sapitinib,Vinorelbine,HT.115,1,digestive_system
Sapitinib,Vinorelbine,HT.29,0,digestive_system
Sapitinib,Vinorelbine,HT55,0,digestive_system
Sapitinib,Vinorelbine,KM12,0,digestive_system
Sapitinib,Vinorelbine,LoVo,0,digestive_system
Sapitinib,Vinorelbine,LS.1034,0,digestive_system
Sapitinib,Vinorelbine,LS.123,0,digestive_system
Sapitinib,Vinorelbine,LS.180,1,digestive_system
Sapitinib,Vinorelbine,LS.411N,0,digestive_system
Sapitinib,Vinorelbine,LS.513,0,digestive_system
Sapitinib,Vinorelbine,MDST8,0,digestive_system
Sapitinib,Vinorelbine,NCI.H716,0,digestive_system
Sapitinib,Vinorelbine,NCI.H747,0,digestive_system
Sapitinib,Vinorelbine,RCM.1,0,digestive_system
Sapitinib,Vinorelbine,RKO,0,digestive_system
Sapitinib,Vinorelbine,SNU.81,0,digestive_system
Sapitinib,Vinorelbine,SNU.C1,0,digestive_system
Sapitinib,Vinorelbine,SNU.C5,0,digestive_system
Sapitinib,Vinorelbine,SW1463,0,digestive_system
Sapitinib,Vinorelbine,SW48,0,digestive_system
Sapitinib,Vinorelbine,SW620,1,digestive_system
Sapitinib,Vinorelbine,SW837,1,digestive_system
Sapitinib,Vinorelbine,SW948,1,digestive_system
Sapitinib,Vinorelbine,T84,0,digestive_system
Sapitinib,BMS-754807,C2BBe1,1,digestive_system
Sapitinib,BMS-754807,CCK.81,1,digestive_system
Sapitinib,BMS-754807,CL.11,0,digestive_system
Sapitinib,BMS-754807,COLO.205,1,digestive_system
Sapitinib,BMS-754807,COLO.678,1,digestive_system
Sapitinib,BMS-754807,GP5d,1,digestive_system
Sapitinib,BMS-754807,HCC2998,1,digestive_system
Sapitinib,BMS-754807,HCT.116,1,digestive_system
Sapitinib,BMS-754807,HCT.15,1,digestive_system
Sapitinib,BMS-754807,HT.115,1,digestive_system
Sapitinib,BMS-754807,HT.29,1,digestive_system
Sapitinib,BMS-754807,HT55,0,digestive_system
Sapitinib,BMS-754807,KM12,1,digestive_system
Sapitinib,BMS-754807,LoVo,0,digestive_system
Sapitinib,BMS-754807,LS.1034,1,digestive_system
Sapitinib,BMS-754807,LS.123,0,digestive_system
Sapitinib,BMS-754807,LS.180,1,digestive_system
Sapitinib,BMS-754807,LS.411N,0,digestive_system
Sapitinib,BMS-754807,LS.513,0,digestive_system
Sapitinib,BMS-754807,MDST8,0,digestive_system
Sapitinib,BMS-754807,NCI.H716,1,digestive_system
Sapitinib,BMS-754807,NCI.H747,1,digestive_system
Sapitinib,BMS-754807,RCM.1,0,digestive_system
Sapitinib,BMS-754807,RKO,0,digestive_system
Sapitinib,BMS-754807,SNU.81,0,digestive_system
Sapitinib,BMS-754807,SNU.C1,1,digestive_system
Sapitinib,BMS-754807,SNU.C5,0,digestive_system
Sapitinib,BMS-754807,SW1463,1,digestive_system
Sapitinib,BMS-754807,SW48,0,digestive_system
Sapitinib,BMS-754807,SW620,0,digestive_system
Sapitinib,BMS-754807,SW837,1,digestive_system
Sapitinib,BMS-754807,SW948,0,digestive_system
Sapitinib,BMS-754807,T84,0,digestive_system
Taselisib,SCH772984,C2BBe1,0,digestive_system
Taselisib,SCH772984,CCK.81,1,digestive_system
Taselisib,SCH772984,CL.11,1,digestive_system
Taselisib,SCH772984,COLO.205,1,digestive_system
Taselisib,SCH772984,COLO.678,1,digestive_system
Taselisib,SCH772984,GP5d,0,digestive_system
Taselisib,SCH772984,HCC2998,1,digestive_system
Taselisib,SCH772984,HCT.116,1,digestive_system
Taselisib,SCH772984,HCT.15,1,digestive_system
Taselisib,SCH772984,HT.115,1,digestive_system
Taselisib,SCH772984,HT.29,0,digestive_system
Taselisib,SCH772984,HT55,0,digestive_system
Taselisib,SCH772984,KM12,0,digestive_system
Taselisib,SCH772984,LoVo,0,digestive_system
Taselisib,SCH772984,LS.1034,0,digestive_system
Taselisib,SCH772984,LS.123,0,digestive_system
Taselisib,SCH772984,LS.180,1,digestive_system
Taselisib,SCH772984,LS.411N,0,digestive_system
Taselisib,SCH772984,LS.513,0,digestive_system
Taselisib,SCH772984,MDST8,0,digestive_system
Taselisib,SCH772984,NCI.H716,1,digestive_system
Taselisib,SCH772984,NCI.H747,0,digestive_system
Taselisib,SCH772984,RCM.1,0,digestive_system
Taselisib,SCH772984,RKO,1,digestive_system
Taselisib,SCH772984,SNU.81,0,digestive_system
Taselisib,SCH772984,SNU.C1,0,digestive_system
Taselisib,SCH772984,SNU.C5,0,digestive_system
Taselisib,SCH772984,SW1463,1,digestive_system
Taselisib,SCH772984,SW48,1,digestive_system
Taselisib,SCH772984,SW620,0,digestive_system
Taselisib,SCH772984,SW837,0,digestive_system
Taselisib,SCH772984,SW948,0,digestive_system
Taselisib,SCH772984,T84,1,digestive_system
Taselisib,LGK974,C2BBe1,0,digestive_system
Taselisib,LGK974,CCK.81,0,digestive_system
Taselisib,LGK974,CL.11,0,digestive_system
Taselisib,LGK974,COLO.205,0,digestive_system
Taselisib,LGK974,COLO.678,0,digestive_system
Taselisib,LGK974,GP5d,0,digestive_system
Taselisib,LGK974,HCC2998,0,digestive_system
Taselisib,LGK974,HCT.116,0,digestive_system
Taselisib,LGK974,HCT.15,1,digestive_system
Taselisib,LGK974,HT.115,0,digestive_system
Taselisib,LGK974,HT.29,0,digestive_system
Taselisib,LGK974,HT55,0,digestive_system
Taselisib,LGK974,KM12,0,digestive_system
Taselisib,LGK974,LoVo,0,digestive_system
Taselisib,LGK974,LS.1034,0,digestive_system
Taselisib,LGK974,LS.123,0,digestive_system
Taselisib,LGK974,LS.180,0,digestive_system
Taselisib,LGK974,LS.411N,0,digestive_system
Taselisib,LGK974,LS.513,0,digestive_system
Taselisib,LGK974,MDST8,0,digestive_system
Taselisib,LGK974,NCI.H716,0,digestive_system
Taselisib,LGK974,NCI.H747,0,digestive_system
Taselisib,BMS-754807,NCI.H716,0,digestive_system
Taselisib,LGK974,RCM.1,0,digestive_system
Taselisib,LGK974,RKO,0,digestive_system
Taselisib,BMS-754807,NCI.H747,0,digestive_system
Taselisib,BMS-754807,RCM.1,0,digestive_system
Taselisib,BMS-754807,RKO,0,digestive_system
Taselisib,LGK974,SNU.81,0,digestive_system
Taselisib,LGK974,SNU.C1,1,digestive_system
Taselisib,BMS-754807,SNU.81,0,digestive_system
Taselisib,LGK974,SNU.C5,0,digestive_system
Taselisib,BMS-754807,SNU.C1,0,digestive_system
Taselisib,LGK974,SW1463,0,digestive_system
Taselisib,BMS-754807,SNU.C5,0,digestive_system
Taselisib,LGK974,SW48,0,digestive_system
Taselisib,LGK974,SW620,0,digestive_system
Taselisib,LGK974,SW837,0,digestive_system
Taselisib,BMS-754807,SW1463,0,digestive_system
Taselisib,LGK974,SW948,0,digestive_system
Taselisib,LGK974,T84,0,digestive_system
Taselisib,BMS-754807,SW48,0,digestive_system
Taselisib,AZD4547,C2BBe1,0,digestive_system
Taselisib,BMS-754807,SW620,0,digestive_system
Taselisib,AZD4547,CCK.81,0,digestive_system
Taselisib,BMS-754807,SW837,0,digestive_system
Taselisib,AZD4547,CL.11,0,digestive_system
Taselisib,AZD4547,COLO.205,0,digestive_system
Taselisib,BMS-754807,SW948,0,digestive_system
Taselisib,BMS-754807,T84,0,digestive_system
Taselisib,AZD4547,COLO.678,0,digestive_system
Taselisib,AZD4547,GP5d,0,digestive_system
Taselisib,AZD4547,HCC2998,0,digestive_system
Taselisib,AZD4547,HCT.116,1,digestive_system
Taselisib,AZD4547,HCT.15,0,digestive_system
Taselisib,AZD4547,HT.115,1,digestive_system
Taselisib,AZD4547,HT.29,0,digestive_system
Taselisib,AZD4547,HT55,0,digestive_system
Taselisib,AZD4547,KM12,0,digestive_system
Taselisib,AZD4547,LoVo,0,digestive_system
Taselisib,AZD4547,LS.1034,0,digestive_system
Taselisib,AZD4547,LS.123,0,digestive_system
Taselisib,AZD4547,LS.180,1,digestive_system
Taselisib,AZD4547,LS.411N,0,digestive_system
Taselisib,AZD4547,LS.513,0,digestive_system
Taselisib,AZD4547,MDST8,0,digestive_system
Taselisib,AZD4547,NCI.H716,0,digestive_system
Taselisib,AZD4547,NCI.H747,0,digestive_system
Taselisib,AZD4547,RCM.1,0,digestive_system
Taselisib,AZD4547,RKO,0,digestive_system
Taselisib,AZD4547,SNU.81,0,digestive_system
Taselisib,AZD4547,SNU.C1,0,digestive_system
Taselisib,AZD4547,SNU.C5,0,digestive_system
Taselisib,AZD4547,SW1463,0,digestive_system
Taselisib,AZD4547,SW48,0,digestive_system
Taselisib,AZD4547,SW620,0,digestive_system
Taselisib,AZD4547,SW837,0,digestive_system
Taselisib,AZD4547,SW948,1,digestive_system
Taselisib,AZD4547,T84,0,digestive_system
Taselisib,Vinorelbine,C2BBe1,0,digestive_system
Taselisib,Vinorelbine,CCK.81,1,digestive_system
Taselisib,Vinorelbine,CL.11,0,digestive_system
Taselisib,Vinorelbine,COLO.205,0,digestive_system
Taselisib,Vinorelbine,COLO.678,0,digestive_system
Taselisib,Vinorelbine,GP5d,0,digestive_system
Taselisib,Vinorelbine,HCC2998,1,digestive_system
Taselisib,Vinorelbine,HCT.116,1,digestive_system
Taselisib,Vinorelbine,HCT.15,0,digestive_system
Taselisib,Vinorelbine,HT.115,0,digestive_system
Taselisib,Vinorelbine,HT.29,0,digestive_system
Taselisib,Vinorelbine,HT55,0,digestive_system
Taselisib,Vinorelbine,KM12,0,digestive_system
Taselisib,Vinorelbine,LoVo,0,digestive_system
Taselisib,Vinorelbine,LS.1034,0,digestive_system
Taselisib,Vinorelbine,LS.123,0,digestive_system
Taselisib,Vinorelbine,LS.180,0,digestive_system
Taselisib,Vinorelbine,LS.411N,0,digestive_system
Taselisib,Vinorelbine,LS.513,0,digestive_system
Taselisib,Vinorelbine,MDST8,0,digestive_system
Taselisib,Vinorelbine,NCI.H716,1,digestive_system
Taselisib,Vinorelbine,NCI.H747,0,digestive_system
Taselisib,Vinorelbine,RCM.1,0,digestive_system
Taselisib,Vinorelbine,RKO,0,digestive_system
Taselisib,Vinorelbine,SNU.81,0,digestive_system
Taselisib,Vinorelbine,SNU.C1,0,digestive_system
Taselisib,Vinorelbine,SNU.C5,0,digestive_system
Taselisib,Vinorelbine,SW1463,0,digestive_system
Taselisib,Vinorelbine,SW48,0,digestive_system
Taselisib,Vinorelbine,SW620,0,digestive_system
Taselisib,Vinorelbine,SW837,0,digestive_system
Taselisib,Vinorelbine,SW948,1,digestive_system
Taselisib,Vinorelbine,T84,0,digestive_system
Taselisib,BMS-754807,C2BBe1,0,digestive_system
Taselisib,BMS-754807,CCK.81,0,digestive_system
Taselisib,BMS-754807,CL.11,0,digestive_system
Taselisib,BMS-754807,COLO.205,0,digestive_system
Taselisib,BMS-754807,COLO.678,0,digestive_system
